keywords,keyword_theme,event,speaker(s),other_tags,speaker_occupation,views,comments,popularity_index,video,description,year_published,year_filmed,date_published,#_languages,duration_(min),TED_url,label,id,photo,Cluster,theme_centrality,theme_bridging,x_tsne,y_tsne,x_force_directed,y_force_directed
neuroscience|brazil|evolution|energy|brain,"brain, psychology, mind",TEDGlobal 2013,Suzana Herculano-Houzel,,Neuroscientist,2454860,992,0.11,https://embed.ted.com/talks/suzana_herculano_houzel_what_is_so_special_about_the_human_brain,"The human brain is puzzling -- it is curiously large given the size of our bodies, uses a tremendous amount of energy for its weight and has a bizarrely dense cerebral cortex. But: why? Neuroscientist Suzana Herculano-Houzel puts on her detective's cap and leads us through this mystery. By making ""brain soup,"" she arrives at a startling conclusion.",2013,2013,1385481591,38,13.52,https://www.ted.com/talks/suzana_herculano_houzel_what_is_so_special_about_the_human_brain,Suzana Herculano-Houzel: What is so special about the human brain?,1631,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/suzana_herculano_houzel_what_is_so_special_about_the_human_brain.png,Cluster_8,-0.6161398460103773,-0.8057143769473344,6.31500244140625,-24.498262405395508,-0.5537339448928833,-0.16354988515377045
culture|happiness|faith,"culture, religion, language",TEDGlobal 2013,David Steindl-Rast,,Monk,5893321,582,0.59,https://embed.ted.com/talks/david_steindl_rast_want_to_be_happy_be_grateful,"The one thing all humans have in common is that each of us wants to be happy, says Brother David Steindl-Rast, a monk and interfaith scholar. And happiness, he suggests, is born from gratitude. An inspiring lesson in slowing down, looking where youÛªre going, and above all, being grateful.",2013,2013,1385567944,43,14.5,https://www.ted.com/talks/david_steindl_rast_want_to_be_happy_be_grateful,David Steindl-Rast: Want to be happy? Be grateful,1632,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/david_steindl_rast_want_to_be_happy_be_grateful.png,Cluster_11,0.8514101609663004,1.189289467119826,10.61609935760498,15.91624927520752,0.2682132124900818,-0.1853223294019699
social change|men|economics|money|government|crime|business|prison,"business, global issues, technology",TEDGlobal 2013,Toby Eccles,,Social investment visionary,921788,217,-0.08,https://embed.ted.com/talks/toby_eccles_invest_in_social_change,"Here's a stat worth knowing: In the UK, 63% of men who finish short-term prison sentences are back inside within a year for another crime. Helping them stay outside involves job training, classes, therapy. And it would pay off handsomely -- but the government can't find the funds. Toby Eccles shares an imaginative idea for how to change that:åÊthe Social Impact Bond. It's an unusual bond that helps fund initiatives with a social goal through private money -- with the government paying back the investors (with interest) if the initiatives work.",2013,2013,1385999990,26,10.05,https://www.ted.com/talks/toby_eccles_invest_in_social_change,Toby Eccles: Invest in social change,1633,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/toby_eccles_invest_in_social_change.png,Cluster_1,-0.7226351005744632,-0.418758450077706,22.060651779174805,0.9978529214859009,0.09089185297489166,-0.22371043264865875
illness|medicine|biology|medical research,"health, medicine, health care",TEDxBoston,Geraldine Hamilton,tedx,Bio researcher,1511694,247,0.21,https://embed.ted.com/talks/geraldine_hamilton_body_parts_on_a_chip,"It's relatively easy to imagine a new medicine -- the hard part is testing it, and that can delay promising new cures for years. In this well-explained talk, Geraldine Hamilton shows how her lab creates organs and body parts on a chip, simple structures with all the pieces essential to testing new medications -- perhaps even custom cures made for one specific person.",2013,2013,1386086904,28,13.38,https://www.ted.com/talks/geraldine_hamilton_body_parts_on_a_chip,Geraldine Hamilton: Body parts on a chip,1634,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/geraldine_hamilton_body_parts_on_a_chip.png,Cluster_7,-0.8215744728165854,-0.07237209935123709,17.73831558227539,-33.21617126464844,-0.41908982396125793,-0.00023997433891054243
journalism|entertainment|news|media|politics,"global issues, war, education",TED@NYC,Sally Kohn,,Political pundit,1822907,507,0.28,https://embed.ted.com/talks/sally_kohn_let_s_try_emotional_correctness,"It's time for liberals and conservatives to transcend their political differences and really listen to each other, says political pundit Sally Kohn. In this optimistic talk, Kohn shares what she learned as a progressive lesbian talking head on Fox News. ItÛªs not about political correctness, she says, but rather, emotional correctness. (Contains profanity.)",2013,2013,1386173154,37,5.98,https://www.ted.com/talks/sally_kohn_let_s_try_emotional_correctness,Sally Kohn: LetÛªs try emotional correctness,1635,,Cluster_0,-0.9113338932780626,-0.08889761777539094,32.13188934326172,3.33607816696167,0.21232233941555023,0.2670294940471649
oceans|robots|technology|exploration|adventure|open-source,"technology, design, demo",TED2013,David Lang,ted fellows,Maker,1225960,162,0.03,https://embed.ted.com/talks/david_lang_my_underwater_robot,"David Lang is a maker who taught himself to become an amateur oceanographer -- or, he taught a robot to be one for him. In a charming talk Lang, a TED Fellow, shows how he and a network of ocean lovers teamed up to build open-sourced, low-cost underwater explorers.",2013,2013,1386259198,41,4.47,https://www.ted.com/talks/david_lang_my_underwater_robot,David Lang: My underwater robot,1636,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/david_lang_my_underwater_robot.png,Cluster_5,-0.9104085036625578,0.1507389681480414,-19.132722854614258,-13.648415565490723,-0.2931053340435028,0.13275845348834991
sustainability|south america|transportation|cities|design|democracy|future|infrastructure|cars,"design, art, architecture",TEDCity2.0,Enrique PeÌ±alosa,,"Colombian politician, urban activist",871452,253,-0.08,https://embed.ted.com/talks/enrique_penalosa_why_buses_represent_democracy_in_action,"""An advanced city is not one where even the poor use cars, but rather one where even the rich use public transport,"" argues Enrique PeÌ±alosa. In this spirited talk, the mayor of BogotÌÁ shares some of the tactics he used to change the transportation dynamic in the Colombian capital... and suggests ways to think about building smart cities of the future.",2013,2013,1386345659,29,14.28,https://www.ted.com/talks/enrique_penalosa_why_buses_represent_democracy_in_action,Enrique PeÌ±alosa: Why buses represent democracy in action,1637,,Cluster_12,-0.2709502919811136,-0.8309383853913562,-30.714378356933594,-1.3355010747909546,-0.088442362844944,0.37899813055992126
africa|animals|culture|nature,"science, biology, animals",TEDWomen 2013,Boyd Varty,,Environmental and literacy activist,1585575,265,0.24,https://embed.ted.com/talks/boyd_varty_what_i_learned_from_nelson_mandela,"""In the cathedral of the wild, we get to see the best parts of ourselves reflected back to us."" Boyd Varty, a wildlife activist, shares stories of animals, humans and their interrelatedness, or ""ubuntu"" -- defined as, ""I am, because of you."" And he dedicates the talk to South African leader Nelson Mandela, the human embodiment of that same great-hearted, generous spirit.",2013,2013,1386605235,36,14.98,https://www.ted.com/talks/boyd_varty_what_i_learned_from_nelson_mandela,Boyd Varty: What I learned from Nelson Mandela,1638,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/boyd_varty_what_i_learned_from_nelson_mandela.png,Cluster_2,-0.8081110437870554,0.2996211337288983,-7.7248077392578125,12.580653190612793,0.19082464277744293,0.22639510035514832
sustainability|architecture|africa|community|education,"global issues, war, education",TEDCity2.0,DiÌ©bÌ©do Francis KÌ©rÌ©,,Community-minded architect,900115,156,-0.07,https://embed.ted.com/talks/diebedo_francis_kere_how_to_build_with_clay_and_community,"DiÌ©bÌ©do Francis KÌ©rÌ© knew exactly what he wanted to do when he got his degree in architecture... He wanted to go home to Gando in Burkina Faso, to help his neighbors reap the benefit of his education. In this charming talk, KÌ©rÌ© shows off some of the beautiful structures he's helped to build in his small village in the years since then, including an award-winning primary school made from clay by the entire community.",2013,2013,1386691218,29,12.18,https://www.ted.com/talks/diebedo_francis_kere_how_to_build_with_clay_and_community,DiÌ©bÌ©do Francis KÌ©rÌ©: How to build with clay ... and community,1639,,Cluster_0,-0.9113338932780626,-0.08889761777539094,-33.519737243652344,6.813678741455078,-0.11989980190992355,-0.2875276207923889
glacier|exploration|water,"science, biology, animals",TEDYouth 2013,Eddy Cartaya,,Cave Explorer,666996,80,-0.19,https://embed.ted.com/talks/eddy_cartaya_my_glacier_cave_discoveries,"Snow Dragon. Pure Imagination. Frozen Minotaur. These are the names Eddy Cartaya and his climbing partner Brent McGregor gave three glacier caves that they were the first to explore. As the Sandy Glacier slowly slides down Mount Hood in Oregon, the caves and tunnels inside it morph annually thanks to warm water from above and warm air from below. At TEDYouth, Cartaya takes us inside these magical spaces where the ice glows in bright blues and greens, and where artifacts rain from the ceiling.",2013,2013,1386777481,26,8.03,https://www.ted.com/talks/eddy_cartaya_my_glacier_cave_discoveries,Eddy Cartaya: My glacier cave discoveries,1640,,Cluster_2,-0.9940366872804948,-0.7973843297393974,-7.982815265655518,-37.78888702392578,-0.584189772605896,0.7413251996040344
history|culture|death|philosophy|humanity,"brain, psychology, mind",TEDxBratislava,Stephen Cave,tedx,Philosopher,2255033,594,0.07,https://embed.ted.com/talks/stephen_cave_the_4_stories_we_tell_ourselves_about_death,"Philosopher Stephen Cave begins with a dark but compelling question: When did you first realize you were going to die? And even more interesting: Why do we humans so often resist the inevitability of death? Cave explores four narratives -- common across civilizations -- that we tell ourselves ""in order to help us manage the terror of death.""",2013,2013,1386864306,33,15.55,https://www.ted.com/talks/stephen_cave_the_4_stories_we_tell_ourselves_about_death,Stephen Cave: The 4 stories we tell ourselves about death,1641,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/stephen_cave_the_4_stories_we_tell_ourselves_about_death.png,Cluster_8,-0.7570134959228735,0.659051196709799,-1.8880709409713745,11.655247688293457,0.12411025911569595,0.05061450973153114
consumerism|culture|transportation,"design, art, architecture",TED@BCG Singapore,Rose George,,Curious journalist,1430350,89,0.16,https://embed.ted.com/talks/rose_george_inside_the_secret_shipping_industry,"Almost everything we own and use, at some point, travels to us by container ship, through a vast network of ocean routes and ports that most of us know almost nothing about. Journalist Rose George tours us through the world of shipping, the underpinning of consumer civilization.",2013,2013,1386950328,26,11.38,https://www.ted.com/talks/rose_george_inside_the_secret_shipping_industry,Rose George: Inside the secret shipping industry,1642,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/rose_george_inside_the_secret_shipping_industry.png,Cluster_12,-0.5418848033913577,-0.3224223243999692,-28.671096801757812,-1.883460283279419,-0.02182791195809841,0.15469759702682495
culture|cities|future|business|infrastructure,"business, global issues, technology",TEDCity2.0,Toni Griffin,,Place maker,826744,178,-0.13,https://embed.ted.com/talks/toni_griffin_a_new_vision_for_rebuilding_detroit,"Once the powerhouse of America's industrial might, Detroit is more recently known in the popular imagination as a fabulous ruin, crumbling and bankrupt. But city planner Toni Griffin asks us to look again -- and to imagine an entrepreneurial future for the city's 700,000 residents.",2013,2013,1387209522,24,11.8,https://www.ted.com/talks/toni_griffin_a_new_vision_for_rebuilding_detroit,Toni Griffin: A new vision for rebuilding Detroit,1643,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/toni_griffin_a_new_vision_for_rebuilding_detroit.png,Cluster_1,-0.006563431099421535,0.1198062109702768,12.276432991027832,3.0568385124206543,-0.06754796206951141,-0.048309266567230225
internet|economics|technology|future|infrastructure,"business, global issues, technology",TED@BCG San Francisco,Marco Annunziata,,Economist,1429564,114,0.14,https://embed.ted.com/talks/marco_annunziata_welcome_to_the_age_of_the_industrial_internet,"Everyone's talking about the ""Internet of Things,"" but what exactly does that mean for our future? In this thoughtful talk, economist Marco Annunziata looks at how technology is transforming the industrial sector, creating machines that can see, feel, sense and react -- so they can be operated far more efficiently. Think: airplane parts that send an alert when they need to be serviced, or wind turbines that communicate with one another to generate more electricity. It's a future with exciting implications for us all.",2013,2013,1387295998,29,12.6,https://www.ted.com/talks/marco_annunziata_welcome_to_the_age_of_the_industrial_internet,Marco Annunziata: Welcome to the age of the industrial internet,1644,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/marco_annunziata_welcome_to_the_age_of_the_industrial_internet.png,Cluster_1,0.3708906487237199,-0.6180444094197852,-3.8185765743255615,-9.872011184692383,-0.16552835702896118,-0.024340935051441193
